Date and UTC Time,MMSI,Lat,Lon,SOG,HDG,COG,ROT
03-08-19 23:28:45, 250004806, 50.191292, -3.162147, 0.5, 268.9, 268.9, 0.0
03-08-19 23:29:10, 367440770, 50.149933, -3.200760, 0.8, 245.0, 213.7, 0.0
03-08-19 23:29:38, 367440770, 50.149870, -3.200978, 0.7, 264.0, 257.4, 0.0
03-08-19 23:30:09, 367440770, 50.149780, -3.201217, 1.1, 248.0, 242.7, 0.0
03-08-19 23:31:13, 250004806, 50.191262, -3.162228, 1.2, 326.7, 326.7, 0.0
03-08-19 23:31:39, 367440770, 50.149513, -3.201967, 1.0, 263.0, 246.0, 0.0
03-08-19 23:32:08, 367440770, 50.149430, -3.202223, 1.4, 246.0, 250.6, 0.0
03-08-19 23:32:40, 367440770, 50.149250, -3.202465, 1.6, 226.0, 217.4, 0.0
03-08-19 23:32:43, 250004806, 50.191245, -3.162295, 0.0, 273.5, 273.5, 0.0
03-08-19 23:33:08, 367440770, 50.149073, -3.202685, 2.0, 219.0, 209.5, 0.0
03-08-19 23:33:38, 367440770, 50.148877, -3.202908, 2.1, 238.0, 233.1, 0.0
03-08-19 23:33:45, 250004806, 50.191168, -3.162278, 0.1, 272.1, 272.1, 0.0
03-08-19 23:34:09, 367440770, 50.148680, -3.203195, 2.2, 226.0, 215.8, 0.0
03-08-19 23:35:10, 367440770, 50.148307, -3.203727, 2.1, 219.0, 204.0, 0.0
03-08-19 23:35:37, 367440770, 50.148103, -3.204030, 1.3, 230.0, 234.4, 0.0
03-08-19 23:36:09, 367440770, 50.147860, -3.204315, 2.2, 232.0, 240.3, 0.0
03-08-19 23:36:15, 250004806, 50.191003, -3.162898, 1.3, 263.3, 263.3, 0.0
03-08-19 23:36:38, 367440770, 50.147663, -3.204635, 1.9, 228.0, 228.3, 0.0
03-08-19 23:37:10, 367440770, 50.147470, -3.204927, 1.7, 230.0, 214.4, 0.0
03-08-19 23:37:40, 367440770, 50.147240, -3.205220, 2.8, 220.0, 221.3, 0.0
03-08-19 23:38:08, 367440770, 50.147020, -3.205503, 2.4, 231.0, 225.7, 0.0
03-08-19 23:38:38, 367440770, 50.146753, -3.205782, 2.2, 220.0, 211.9, 0.0
03-08-19 23:39:08, 367440770, 50.146527, -3.206097, 2.3, 226.0, 233.5, 0.0
03-08-19 23:39:38, 367440770, 50.146273, -3.206383, 2.8, 227.0, 217.6, 0.0
03-08-19 23:40:11, 367440770, 50.146060, -3.206757, 1.7, 225.0, 226.0, 0.0
03-08-19 23:40:39, 367440770, 50.145833, -3.207045, 2.0, 230.0, 200.3, 0.0
03-08-19 23:41:09, 367440770, 50.145563, -3.207430, 2.7, 229.0, 230.3, 0.0
03-08-19 23:41:38, 367440770, 50.145337, -3.207748, 2.9, 225.0, 256.8, 0.0
03-08-19 23:42:09, 367440770, 50.145077, -3.208135, 2.7, 232.0, 241.3, 0.0
03-08-19 23:42:38, 367440770, 50.144840, -3.208512, 1.7, 236.0, 238.2, 0.0
03-08-19 23:43:10, 367440770, 50.144630, -3.208867, 2.5, 229.0, 230.0, 0.0
03-08-19 23:43:38, 367440770, 50.144400, -3.209173, 2.3, 226.0, 229.2, 0.0
03-08-19 23:44:10, 367440770, 50.144180, -3.209555, 1.9, 238.0, 241.7, 0.0
03-08-19 23:44:38, 367440770, 50.144003, -3.209887, 1.7, 235.0, 235.2, 0.0
03-08-19 23:45:09, 367440770, 50.143783, -3.210255, 2.8, 238.0, 244.8, 0.0
03-08-19 23:45:39, 367440770, 50.143620, -3.210615, 1.9, 246.0, 238.5, 0.0
03-08-19 23:46:08, 367440770, 50.143457, -3.210948, 2.1, 228.0, 233.8, 0.0
03-08-19 23:46:40, 367440770, 50.143197, -3.211273, 2.6, 223.0, 212.4, 0.0
03-08-19 23:47:08, 367440770, 50.142987, -3.211553, 1.9, 224.0, 216.9, 0.0
03-08-19 23:47:38, 367440770, 50.142750, -3.211902, 2.4, 226.0, 244.5, 0.0
03-08-19 23:48:09, 367440770, 50.142490, -3.212235, 2.0, 222.0, 212.3, 0.0
03-08-19 23:48:40, 367440770, 50.142227, -3.212547, 3.1, 212.0, 220.7, 0.0
03-08-19 23:49:08, 367440770, 50.142000, -3.212887, 2.4, 226.0, 217.5, 0.0
03-08-19 23:49:38, 367440770, 50.141757, -3.213210, 1.7, 216.0, 214.1, 0.0
03-08-19 23:50:09, 367440770, 50.141487, -3.213500, 2.5, 213.0, 215.3, 0.0
03-08-19 23:50:38, 367440770, 50.141210, -3.213763, 2.5, 208.0, 203.9, 0.0
03-08-19 23:51:08, 367440770, 50.140943, -3.214035, 3.2, 216.0, 197.4, 0.0
03-08-19 23:51:38, 367440770, 50.140683, -3.214408, 2.5, 227.0, 220.0, 0.0
03-08-19 23:52:08, 367440770, 50.140397, -3.214740, 2.0, 213.0, 213.0, 0.0
03-08-19 23:52:39, 367440770, 50.140120, -3.215065, 2.0, 216.0, 216.4, 0.0
03-08-19 23:53:08, 367440770, 50.139837, -3.215355, 2.6, 221.0, 203.6, 0.0
03-08-19 23:53:40, 367440770, 50.139577, -3.215715, 2.1, 227.0, 212.5, 0.0
03-08-19 23:54:08, 367440770, 50.139340, -3.215967, 2.3, 207.0, 199.7, 0.0
03-08-19 23:54:38, 367440770, 50.139037, -3.216215, 2.6, 210.0, 202.3, 0.0
03-08-19 23:55:08, 367440770, 50.138793, -3.216517, 2.5, 238.0, 222.6, 0.0
03-08-19 23:55:38, 367440770, 50.138613, -3.216842, 1.9, 230.0, 221.8, 0.0
03-08-19 23:56:08, 367440770, 50.138420, -3.217118, 2.3, 227.0, 221.4, 0.0
03-08-19 23:56:38, 367440770, 50.138183, -3.217407, 2.6, 217.0, 198.7, 0.0
03-08-19 23:57:08, 367440770, 50.137973, -3.217682, 2.1, 233.0, 207.1, 0.0
03-08-19 23:57:39, 367440770, 50.137743, -3.218047, 2.6, 229.0, 227.8, 0.0
03-08-19 23:58:08, 367440770, 50.137517, -3.218335, 1.6, 224.0, 217.8, 0.0
03-08-19 23:58:38, 367440770, 50.137297, -3.218658, 1.8, 228.0, 228.3, 0.0
03-08-19 23:59:08, 367440770, 50.137100, -3.218988, 2.3, 239.0, 236.3, 0.0
03-08-19 23:59:38, 367440770, 50.136930, -3.219305, 1.4, 228.0, 226.4, 0.0
04-08-19 00:00:38, 367440770, 50.136517, -3.219850, 2.3, 221.0, 227.4, 0.0
04-08-19 00:01:11, 367440770, 50.136247, -3.220123, 2.0, 212.0, 207.0, 0.0
04-08-19 00:01:48, 367440770, 50.136720, -3.219595, 2.5, 218.0, 224.8, 0.0
04-08-19 00:02:09, 367440770, 50.135857, -3.220758, 2.7, 222.0, 218.4, 0.0
04-08-19 00:02:38, 367440770, 50.135613, -3.221033, 2.8, 212.0, 203.0, 0.0
04-08-19 00:03:09, 367440770, 50.135343, -3.221377, 2.7, 221.0, 207.0, 0.0
04-08-19 00:03:38, 367440770, 50.135117, -3.221665, 2.7, 210.0, 212.7, 0.0
04-08-19 00:04:08, 367440770, 50.134840, -3.221942, 2.9, 214.0, 213.4, 0.0
04-08-19 00:04:39, 367440770, 50.134610, -3.222243, 1.4, 224.0, 217.4, 0.0
04-08-19 00:05:08, 367440770, 50.134383, -3.222502, 2.1, 214.0, 191.8, 0.0
04-08-19 00:05:39, 367440770, 50.134163, -3.222738, 2.2, 220.0, 198.1, 0.0
04-08-19 00:06:08, 367440770, 50.133967, -3.222998, 1.9, 236.0, 219.7, 0.0
04-08-19 00:07:08, 367440770, 50.133560, -3.223568, 1.5, 222.0, 210.4, 0.0
04-08-19 00:07:39, 367440770, 50.133350, -3.223855, 2.0, 225.0, 223.8, 0.0
04-08-19 00:08:08, 367440770, 50.133153, -3.224137, 2.1, 235.0, 229.9, 0.0
04-08-19 00:08:39, 367440770, 50.132960, -3.224425, 1.7, 222.0, 218.0, 0.0
04-08-19 00:09:09, 367440770, 50.132747, -3.224708, 2.2, 225.0, 228.0, 0.0
04-08-19 00:09:38, 367440770, 50.132537, -3.225010, 3.0, 226.0, 227.1, 0.0
04-08-19 00:10:08, 367440770, 50.132317, -3.225320, 2.1, 218.0, 234.1, 0.0
04-08-19 00:10:38, 367440770, 50.132047, -3.225613, 2.4, 215.0, 242.6, 0.0
04-08-19 00:11:09, 367440770, 50.131810, -3.225923, 1.8, 226.0, 231.7, 0.0
04-08-19 00:11:38, 367440770, 50.131607, -3.226243, 2.1, 231.0, 235.0, 0.0
04-08-19 00:12:09, 367440770, 50.131357, -3.226542, 2.6, 211.0, 224.6, 0.0
04-08-19 00:12:38, 367440770, 50.131103, -3.226778, 2.3, 210.0, 208.1, 0.0
04-08-19 00:13:08, 367440770, 50.130850, -3.227048, 2.3, 223.0, 215.5, 0.0
04-08-19 00:13:38, 367440770, 50.130697, -3.227397, 2.3, 255.0, 245.4, 0.0
04-08-19 00:14:10, 367440770, 50.130543, -3.227808, 1.7, 244.0, 237.3, 0.0
04-08-19 00:14:39, 367440770, 50.130387, -3.228157, 2.4, 236.0, 218.6, 0.0
04-08-19 00:15:07, 367440770, 50.130200, -3.228447, 2.7, 219.0, 198.5, 0.0
04-08-19 00:15:38, 367440770, 50.129980, -3.228813, 2.1, 231.0, 224.9, 0.0
04-08-19 00:16:08, 367440770, 50.129753, -3.229113, 1.5, 216.0, 215.0, 0.0
04-08-19 00:16:40, 367440770, 50.129467, -3.229425, 2.1, 211.0, 215.5, 0.0
04-08-19 00:17:08, 367440770, 50.129217, -3.229692, 2.7, 214.0, 227.1, 0.0
04-08-19 00:17:38, 367440770, 50.128970, -3.230007, 3.3, 224.0, 217.6, 0.0
04-08-19 00:18:08, 367440770, 50.128783, -3.230328, 1.3, 230.0, 233.7, 0.0
04-08-19 00:18:39, 367440770, 50.128563, -3.230658, 3.1, 214.0, 217.8, 0.0
04-08-19 00:19:08, 367440770, 50.128313, -3.230907, 2.5, 210.0, 208.3, 0.0
04-08-19 00:20:09, 367440770, 50.127890, -3.231513, 1.8, 240.0, 231.5, 0.0
04-08-19 00:20:40, 367440770, 50.127687, -3.231845, 2.6, 218.0, 232.1, 0.0
04-08-19 00:21:38, 367440770, 50.127223, -3.232433, 2.4, 234.0, 244.4, 0.0
04-08-19 00:22:09, 367440770, 50.127017, -3.232797, 2.5, 224.0, 209.4, 0.0
04-08-19 00:22:38, 367440770, 50.126807, -3.233083, 2.3, 218.0, 201.3, 0.0
04-08-19 00:23:08, 367440770, 50.126587, -3.233405, 2.1, 217.0, 225.6, 0.0
04-08-19 00:23:38, 367440770, 50.126327, -3.233690, 2.3, 208.0, 221.1, 0.0
04-08-19 00:24:08, 367440770, 50.126067, -3.233942, 1.4, 208.0, 211.8, 0.0
04-08-19 00:24:38, 367440770, 50.125797, -3.234205, 2.6, 208.0, 180.1, 0.0
04-08-19 00:25:08, 367440770, 50.125547, -3.234473, 2.2, 201.0, 213.5, 0.0
04-08-19 00:25:38, 367440770, 50.125283, -3.234758, 3.2, 222.0, 201.4, 0.0
04-08-19 00:26:08, 367440770, 50.125023, -3.235050, 2.7, 206.0, 185.6, 0.0
04-08-19 00:26:41, 367440770, 50.124763, -3.235393, 2.0, 227.0, 212.5, 0.0
04-08-19 00:27:08, 367440770, 50.124583, -3.235733, 1.6, 243.0, 235.9, 0.0
04-08-19 00:27:38, 367440770, 50.124430, -3.236085, 1.0, 231.0, 243.6, 0.0
04-08-19 00:28:08, 367440770, 50.124193, -3.236428, 2.7, 211.0, 228.6, 0.0
04-08-19 00:28:38, 367440770, 50.123943, -3.236742, 2.1, 223.0, 227.0, 0.0
04-08-19 00:29:10, 367440770, 50.123740, -3.237117, 1.5, 241.0, 232.7, 0.0
04-08-19 00:29:38, 367440770, 50.123567, -3.237460, 1.9, 238.0, 223.0, 0.0
04-08-19 00:30:10, 367440770, 50.123347, -3.237755, 2.8, 208.0, 225.2, 0.0
04-08-19 00:30:38, 367440770, 50.123097, -3.237972, 2.2, 203.0, 218.7, 0.0
04-08-19 00:31:08, 367440770, 50.122837, -3.238258, 2.4, 229.0, 230.0, 0.0
04-08-19 00:31:37, 367440770, 50.122633, -3.238597, 2.8, 228.0, 255.6, 0.0
04-08-19 00:32:37, 367440770, 50.122210, -3.239257, 2.5, 238.0, 215.0, 0.0
04-08-19 00:33:07, 367440770, 50.122037, -3.239635, 1.8, 248.0, 232.6, 0.0
04-08-19 00:33:39, 367440770, 50.121860, -3.239997, 2.2, 226.0, 228.2, 0.0
04-08-19 00:34:08, 367440770, 50.121630, -3.240263, 2.5, 221.0, 217.9, 0.0
04-08-19 00:34:38, 367440770, 50.121403, -3.240577, 2.4, 220.0, 216.8, 0.0
04-08-19 00:35:08, 367440770, 50.121160, -3.240883, 2.9, 220.0, 211.8, 0.0
04-08-19 00:35:40, 367440770, 50.120913, -3.241238, 2.1, 229.0, 220.3, 0.0
04-08-19 00:36:09, 367440770, 50.120703, -3.241602, 1.8, 230.0, 236.2, 0.0
04-08-19 00:36:38, 367440770, 50.120500, -3.241913, 1.5, 219.0, 225.0, 0.0
04-08-19 00:37:08, 367440770, 50.120257, -3.242230, 4.2, 218.0, 188.5, 0.0
04-08-19 00:37:38, 367440770, 50.119980, -3.242572, 3.2, 215.0, 229.2, 0.0
04-08-19 00:38:08, 367440770, 50.119727, -3.242912, 2.1, 215.0, 215.6, 0.0
04-08-19 00:38:38, 367440770, 50.119467, -3.243268, 2.9, 216.0, 199.5, 0.0
04-08-19 00:39:08, 367440770, 50.119197, -3.243628, 2.4, 215.0, 214.9, 0.0
04-08-19 00:39:38, 367440770, 50.118913, -3.243973, 2.6, 214.0, 209.1, 0.0
04-08-19 00:40:08, 367440770, 50.118653, -3.244337, 3.8, 220.0, 205.1, 0.0
04-08-19 00:40:38, 367440770, 50.118360, -3.244770, 2.9, 222.0, 227.4, 0.0
04-08-19 00:41:08, 367440770, 50.118083, -3.245183, 3.6, 221.0, 222.5, 0.0
04-08-19 00:41:39, 367440770, 50.117797, -3.245580, 3.0, 217.0, 212.2, 0.0
04-08-19 00:42:37, 367440770, 50.117243, -3.246345, 2.8, 210.0, 209.9, 0.0
04-08-19 00:43:08, 367440770, 50.116960, -3.246772, 2.2, 232.0, 227.3, 0.0
04-08-19 00:43:39, 367440770, 50.116673, -3.247195, 2.6, 215.0, 223.8, 0.0
04-08-19 00:44:08, 367440770, 50.116390, -3.247528, 2.5, 202.0, 214.5, 0.0
04-08-19 00:44:40, 367440770, 50.116047, -3.247888, 3.4, 212.0, 208.1, 0.0
04-08-19 00:45:08, 367440770, 50.115787, -3.248265, 2.7, 221.0, 212.3, 0.0
04-08-19 00:45:38, 367440770, 50.115510, -3.248660, 2.2, 216.0, 214.9, 0.0
04-08-19 00:46:10, 367440770, 50.115203, -3.249060, 2.5, 212.0, 210.8, 0.0
04-08-19 00:46:38, 367440770, 50.114917, -3.249428, 2.0, 221.0, 207.2, 0.0
04-08-19 00:46:52, 250004806, 50.155523, -3.197137, 3.2, 235.4, 235.4, 0.0
04-08-19 00:47:08, 367440770, 50.114590, -3.249847, 2.4, 209.0, 220.2, 0.0
04-08-19 00:47:16, 250004806, 50.155283, -3.197652, 4.3, 224.5, 224.5, 0.0
04-08-19 00:47:38, 367440770, 50.114290, -3.250237, 2.3, 214.0, 225.2, 0.0
04-08-19 00:48:08, 367440770, 50.113997, -3.250653, 4.0, 216.0, 203.1, 0.0
04-08-19 00:48:38, 367440770, 50.113720, -3.251035, 2.7, 214.0, 222.1, 0.0
04-08-19 00:48:47, 250004806, 50.154542, -3.199645, 2.9, 236.5, 236.5, 0.0
04-08-19 00:49:10, 367440770, 50.113437, -3.251452, 2.5, 216.0, 228.5, 0.0
04-08-19 00:49:17, 250004806, 50.154227, -3.200323, 3.5, 235.4, 235.4, 0.0
04-08-19 00:49:38, 367440770, 50.113193, -3.251823, 3.6, 220.0, 202.8, 0.0
04-08-19 00:50:07, 367440770, 50.112930, -3.252260, 2.9, 221.0, 227.5, 0.0
04-08-19 00:50:37, 367440770, 50.112663, -3.252668, 3.6, 221.0, 237.4, 0.0
04-08-19 00:51:09, 367440770, 50.112353, -3.253100, 3.6, 219.0, 213.2, 0.0
04-08-19 00:51:23, 250004806, 50.153057, -3.203212, 3.7, 232.2, 232.2, 0.0
04-08-19 00:51:39, 367440770, 50.112077, -3.253505, 2.7, 221.0, 223.0, 0.0
04-08-19 00:51:51, 250004806, 50.152897, -3.203925, 3.3, 258.8, 258.8, 0.0
04-08-19 00:52:08, 367440770, 50.111817, -3.253932, 3.2, 225.0, 235.1, 0.0
04-08-19 00:52:38, 367440770, 50.111547, -3.254407, 3.1, 231.0, 236.6, 0.0
04-08-19 00:53:08, 367440770, 50.111287, -3.254838, 3.4, 223.0, 225.2, 0.0
04-08-19 00:53:38, 367440770, 50.111037, -3.255303, 2.8, 232.0, 227.9, 0.0
04-08-19 00:54:08, 367440770, 50.110790, -3.255763, 3.4, 236.0, 217.9, 0.0
04-08-19 00:54:39, 367440770, 50.110547, -3.256238, 1.7, 234.0, 222.0, 0.0
04-08-19 00:54:53, 250004806, 50.151053, -3.207545, 2.7, 232.6, 232.6, 0.0
04-08-19 00:55:08, 367440770, 50.110303, -3.256677, 3.2, 227.0, 220.3, 0.0
04-08-19 00:55:21, 250004806, 50.150857, -3.208018, 3.0, 242.0, 242.0, 0.0
04-08-19 00:55:52, 250004806, 50.150622, -3.208528, 2.7, 232.1, 232.1, 0.0
04-08-19 00:56:09, 367440770, 50.109790, -3.257518, 2.8, 222.0, 209.6, 0.0
04-08-19 00:56:23, 250004806, 50.150382, -3.209057, 3.7, 237.3, 237.3, 0.0
04-08-19 00:56:38, 367440770, 50.109520, -3.257933, 2.2, 219.0, 225.6, 0.0
04-08-19 00:56:51, 250004806, 50.150195, -3.209587, 3.2, 247.2, 247.2, 0.0
04-08-19 00:57:08, 367440770, 50.109260, -3.258345, 2.8, 220.0, 205.9, 0.0
04-08-19 00:57:40, 367440770, 50.108977, -3.258815, 2.5, 223.0, 224.0, 0.0
04-08-19 00:57:51, 250004806, 50.149788, -3.210597, 2.8, 237.4, 237.4, 0.0
04-08-19 00:58:08, 367440770, 50.108750, -3.259178, 2.8, 223.0, 214.6, 0.0
04-08-19 00:58:39, 367440770, 50.108480, -3.259612, 2.3, 226.0, 210.7, 0.0
04-08-19 00:59:08, 367440770, 50.108237, -3.260002, 2.2, 218.0, 222.9, 0.0
04-08-19 00:59:38, 367440770, 50.107960, -3.260363, 2.6, 205.0, 205.8, 0.0
04-08-19 00:59:51, 250004806, 50.149088, -3.212478, 2.0, 239.0, 239.0, 0.0
04-08-19 01:00:08, 367440770, 50.107640, -3.260755, 2.3, 210.0, 223.0, 0.0
04-08-19 01:00:38, 367440770, 50.107340, -3.261168, 2.8, 221.0, 227.5, 0.0
04-08-19 01:00:51, 250004806, 50.148458, -3.213518, 4.3, 223.6, 223.6, 0.0
04-08-19 01:01:08, 367440770, 50.107087, -3.261587, 2.1, 223.0, 236.0, 0.0
04-08-19 01:01:21, 250004806, 50.148043, -3.214083, 4.0, 215.0, 215.0, 0.0
04-08-19 01:01:38, 367440770, 50.106820, -3.262020, 2.6, 223.0, 224.6, 0.0
04-08-19 01:01:51, 250004806, 50.147602, -3.214685, 4.1, 227.7, 227.7, 0.0
04-08-19 01:02:08, 367440770, 50.106550, -3.262462, 2.0, 225.0, 235.6, 0.0
04-08-19 01:02:23, 250004806, 50.147190, -3.215303, 4.2, 225.4, 225.4, 0.0
04-08-19 01:02:38, 367440770, 50.106267, -3.262922, 2.9, 221.0, 226.1, 0.0
04-08-19 01:02:53, 250004806, 50.146843, -3.215948, 3.5, 234.4, 234.4, 0.0
04-08-19 01:03:08, 367440770, 50.105990, -3.263380, 2.6, 227.0, 231.7, 0.0
04-08-19 01:03:38, 367440770, 50.105720, -3.263857, 2.7, 221.0, 236.4, 0.0
04-08-19 01:03:51, 250004806, 50.146275, -3.217065, 3.4, 233.6, 233.6, 0.0
04-08-19 01:04:08, 367440770, 50.105413, -3.264277, 3.0, 208.0, 213.2, 0.0
04-08-19 01:04:25, 250004806, 50.145997, -3.217768, 3.3, 237.3, 237.3, 0.0
04-08-19 01:04:38, 367440770, 50.105093, -3.264700, 3.0, 214.0, 237.2, 0.0
04-08-19 01:05:09, 367440770, 50.104770, -3.265193, 3.2, 223.0, 225.0, 0.0
04-08-19 01:05:39, 367440770, 50.104460, -3.265693, 3.4, 227.0, 218.3, 0.0
04-08-19 01:05:51, 250004806, 50.145113, -3.219618, 3.6, 222.9, 222.9, 0.0
04-08-19 01:06:08, 367440770, 50.104207, -3.266157, 3.0, 233.0, 226.8, 0.0
04-08-19 01:06:37, 367440770, 50.103970, -3.266628, 3.0, 234.0, 232.4, 0.0
04-08-19 01:06:51, 250004806, 50.144562, -3.220928, 3.2, 238.2, 238.2, 0.0
04-08-19 01:07:38, 367440770, 50.103433, -3.267628, 3.0, 230.0, 226.1, 0.0
04-08-19 01:07:52, 250004806, 50.144088, -3.222172, 3.4, 241.2, 241.2, 0.0
04-08-19 01:08:08, 367440770, 50.103167, -3.268137, 3.6, 233.0, 238.0, 0.0
04-08-19 01:08:22, 250004806, 50.143782, -3.222830, 3.4, 234.9, 234.9, 0.0
04-08-19 01:08:39, 367440770, 50.102873, -3.268648, 3.7, 229.0, 237.5, 0.0
04-08-19 01:08:51, 250004806, 50.143465, -3.223467, 3.8, 239.4, 239.4, 0.0
04-08-19 01:09:09, 367440770, 50.102613, -3.269125, 3.1, 238.0, 223.3, 0.0
04-08-19 01:09:22, 250004806, 50.143202, -3.224115, 3.3, 237.8, 237.8, 0.0
04-08-19 01:09:51, 250004806, 50.142957, -3.224755, 2.8, 237.3, 237.3, 0.0
04-08-19 01:10:08, 367440770, 50.102163, -3.270062, 2.8, 241.0, 211.0, 0.0
04-08-19 01:10:21, 250004806, 50.142730, -3.225365, 3.4, 231.6, 231.6, 0.0
04-08-19 01:10:38, 367440770, 50.101913, -3.270567, 3.4, 237.0, 231.7, 0.0
04-08-19 01:10:51, 250004806, 50.142462, -3.226003, 3.2, 241.2, 241.2, 0.0
04-08-19 01:11:08, 367440770, 50.101667, -3.271063, 3.5, 238.0, 236.0, 0.0
04-08-19 01:11:38, 367440770, 50.101423, -3.271562, 3.1, 238.0, 229.8, 0.0
04-08-19 01:11:52, 250004806, 50.142093, -3.227147, 3.4, 233.0, 233.0, 0.0
04-08-19 01:12:08, 367440770, 50.101197, -3.272062, 3.3, 242.0, 227.5, 0.0
04-08-19 01:12:22, 250004806, 50.141807, -3.227742, 3.6, 234.0, 234.0, 0.0
04-08-19 01:12:39, 367440770, 50.100943, -3.272583, 3.3, 238.0, 230.3, 0.0
04-08-19 01:12:51, 250004806, 50.141437, -3.228298, 4.1, 235.3, 235.3, 0.0
04-08-19 01:13:09, 367440770, 50.100683, -3.273073, 3.1, 229.0, 239.7, 0.0
04-08-19 01:13:22, 250004806, 50.141092, -3.228937, 3.3, 235.3, 235.3, 0.0
04-08-19 01:13:38, 367440770, 50.100417, -3.273542, 4.2, 228.0, 208.0, 0.0
04-08-19 01:13:51, 250004806, 50.140757, -3.229563, 3.9, 230.1, 230.1, 0.0
04-08-19 01:14:09, 367440770, 50.100123, -3.274062, 2.3, 229.0, 218.6, 0.0
04-08-19 01:14:38, 367440770, 50.099860, -3.274542, 3.2, 236.0, 232.0, 0.0
04-08-19 01:14:51, 250004806, 50.140123, -3.230813, 3.6, 234.5, 234.5, 0.0
04-08-19 01:15:08, 367440770, 50.099600, -3.275035, 2.2, 231.0, 233.9, 0.0
04-08-19 01:15:21, 250004806, 50.139872, -3.231450, 3.2, 230.7, 230.7, 0.0
04-08-19 01:15:38, 367440770, 50.099340, -3.275550, 3.7, 237.0, 219.1, 0.0
04-08-19 01:16:10, 367440770, 50.099007, -3.276070, 3.5, 210.0, 221.4, 0.0
04-08-19 01:16:22, 250004806, 50.139355, -3.232642, 3.1, 225.5, 225.5, 0.0
04-08-19 01:16:40, 367440770, 50.098673, -3.276483, 2.7, 206.0, 215.4, 0.0
04-08-19 01:16:51, 250004806, 50.139097, -3.233223, 3.2, 240.4, 240.4, 0.0
04-08-19 01:17:09, 367440770, 50.098333, -3.276917, 2.5, 209.0, 220.3, 0.0
04-08-19 01:17:38, 367440770, 50.098013, -3.277370, 2.7, 218.0, 228.4, 0.0
04-08-19 01:18:07, 367440770, 50.097713, -3.277872, 4.0, 227.0, 233.7, 0.0
04-08-19 01:18:38, 367440770, 50.097403, -3.278445, 2.8, 231.0, 233.5, 0.0
04-08-19 01:18:52, 250004806, 50.138285, -3.235540, 3.4, 241.4, 241.4, 0.0
04-08-19 01:19:08, 367440770, 50.097127, -3.279008, 2.8, 233.0, 233.0, 0.0
04-08-19 01:19:40, 367440770, 50.096803, -3.279568, 3.2, 223.0, 223.6, 0.0
04-08-19 01:19:51, 250004806, 50.137795, -3.236717, 3.3, 237.0, 237.0, 0.0
04-08-19 01:20:09, 367440770, 50.096517, -3.280055, 4.1, 229.0, 225.0, 0.0
04-08-19 01:20:39, 367440770, 50.096143, -3.280560, 3.2, 207.0, 218.0, 0.0
04-08-19 01:20:52, 250004806, 50.137015, -3.238003, 4.5, 226.9, 226.9, 0.0
04-08-19 01:21:09, 367440770, 50.095783, -3.281017, 3.6, 205.0, 211.3, 0.0
04-08-19 01:21:21, 250004806, 50.136738, -3.238762, 3.9, 236.2, 236.2, 0.0
04-08-19 01:21:39, 367440770, 50.095403, -3.281475, 3.4, 198.0, 208.3, 0.0
04-08-19 01:21:52, 250004806, 50.136377, -3.239530, 4.6, 232.0, 232.0, 0.0
04-08-19 01:22:08, 367440770, 50.095020, -3.281815, 3.6, 187.0, 192.8, 0.0
04-08-19 01:22:38, 367440770, 50.094653, -3.282163, 3.9, 216.0, 216.6, 0.0
04-08-19 01:23:38, 367440770, 50.094157, -3.283365, 3.3, 238.0, 227.2, 0.0
04-08-19 01:24:08, 367440770, 50.093880, -3.283898, 3.0, 225.0, 226.7, 0.0
04-08-19 01:24:21, 250004806, 50.134538, -3.243398, 4.0, 228.0, 228.0, 0.0
04-08-19 01:24:39, 367440770, 50.093570, -3.284485, 3.0, 236.0, 235.3, 0.0
04-08-19 01:25:09, 367440770, 50.093277, -3.285080, 3.4, 225.0, 233.8, 0.0
04-08-19 01:25:38, 367440770, 50.092943, -3.285607, 3.3, 215.0, 220.7, 0.0
04-08-19 01:26:08, 367440770, 50.092610, -3.286088, 3.2, 213.0, 220.6, 0.0
04-08-19 01:26:21, 250004806, 50.133033, -3.246553, 5.3, 231.0, 231.0, 0.0
04-08-19 01:26:38, 367440770, 50.092253, -3.286650, 4.0, 220.0, 223.2, 0.0
04-08-19 01:26:51, 250004806, 50.132618, -3.247395, 5.1, 236.0, 236.0, 0.0
04-08-19 01:27:08, 367440770, 50.091893, -3.287225, 3.9, 223.0, 235.9, 0.0
04-08-19 01:27:21, 250004806, 50.132258, -3.248260, 4.6, 234.5, 234.5, 0.0
04-08-19 01:27:38, 367440770, 50.091527, -3.287807, 3.6, 219.0, 225.5, 0.0
04-08-19 01:27:52, 250004806, 50.131845, -3.249142, 4.0, 242.0, 242.0, 0.0
04-08-19 01:28:09, 367440770, 50.091163, -3.288382, 4.2, 219.0, 228.2, 0.0
04-08-19 01:28:21, 250004806, 50.131532, -3.249900, 4.1, 225.3, 225.3, 0.0
04-08-19 01:28:38, 367440770, 50.090860, -3.288903, 3.2, 225.0, 227.9, 0.0
04-08-19 01:28:54, 250004806, 50.131082, -3.250723, 4.5, 237.9, 237.9, 0.0
04-08-19 01:29:10, 367440770, 50.090527, -3.289523, 3.2, 223.0, 228.6, 0.0
04-08-19 01:29:22, 250004806, 50.130728, -3.251510, 4.1, 237.7, 237.7, 0.0
